344	-1533.241056
351.1428571	-807.4194296
358.2857141	-2579.347071
365.4285712	-4773.051479
372.5714283	-23896.66555
379.7142854	-23885.48761
386.8571424	-32484.717
393.9999995	-32973.81508
401.1428566	-21887.01272
408.2857137	-18799.70492
415.4285707	-13520.55606
422.5714278	-11696.97277
429.7142849	-6382.017919
436.857142	-4035.658956
443.999999	-3794.536724
451.1428561	-2019.871255
458.2857132	-1047.5317
465.4285703	-1212.958019
472.5714273	-1292.961626
479.7142844	-888.4468033
486.8571415	-1129.417461
493.9999986	-1050.191655
501.1428556	-1131.702096
508.2857127	-1210.77687
515.4285698	-969.6458114
522.5714269	-483.770371
529.7142839	-484.2469803
536.857141	-1049.053713
543.9999981	-1129.278453
551.1428552	-645.8547509
558.2857122	-808.3555796
565.4285693	-645.7274794
572.5714264	-887.8121985
579.7142835	-1212.688685
586.8571405	-888.3154313
593.9999976	-1453.473419
